"","Location","CountOfincnum","X","Y","Full.Address"
"289"," CHESTER PL",NA,"-71.1235319","42.3950435","CHESTER PL, Somerville, MA"
"290"," CHESTER ST",NA,"-71.1229795","42.3945862","CHESTER ST, Somerville, MA"
"291"," CHESTER ST",NA,"-71.1229795","42.3945862","CHESTER ST, Somerville, MA"
"292"," CHESTER ST",NA,"-71.1229795","42.3945862","CHESTER ST, Somerville, MA"
"293"," CHESTNUT ST",NA,"-71.0863493","42.3778637","CHESTNUT ST, Somerville, MA"
"294"," CHESTNUT ST",NA,"-71.0863493","42.3778637","CHESTNUT ST, Somerville, MA"
"295"," CHETWYND RD",NA,"-71.1254221","42.4083939","CHETWYND RD, Somerville, MA"
"296"," CHURCH ST",NA,"-71.1000413","42.3822421","CHURCH ST, Somerville, MA"
"297"," CHURCH ST",NA,"-71.1000413","42.3822421","CHURCH ST, Somerville, MA"
"298"," CLAREMON ST",NA,"-71.1279727","42.4004783","CLAREMON ST, Somerville, MA"
"299"," CLAREMON ST",NA,"-71.1279727","42.4004783","CLAREMON ST, Somerville, MA"
"300"," CLAREMON ST",NA,"-71.1279727","42.4004783","CLAREMON ST, Somerville, MA"
"301"," CLARENDON AV",NA,"-71.1296047","42.4018392","CLARENDON AV, Somerville, MA"
"302"," CLARENDON AVE",NA,"-71.1296047","42.4018392","CLARENDON AVE, Somerville, MA"
"303"," CLARENDON AVE",NA,"-71.1296047","42.4018392","CLARENDON AVE, Somerville, MA"
"304"," CLARK ST",NA,"-71.0978498","42.3783753","CLARK ST, Somerville, MA"
"305"," CLARK ST",NA,"-71.0978498","42.3783753","CLARK ST, Somerville, MA"
"306"," CLARK ST",NA,"-71.0978498","42.3783753","CLARK ST, Somerville, MA"
"307"," CLEVELAND ST",NA,"-71.1067869","42.3850232","CLEVELAND ST, Somerville, MA"
"308"," CLEVELAND ST",NA,"-71.1067869","42.3850232","CLEVELAND ST, Somerville, MA"
"309"," CLIFTON ST",NA,"-71.11753","42.3964213","CLIFTON ST, Somerville, MA"
"310"," CLIFTON ST",NA,"-71.11753","42.3964213","CLIFTON ST, Somerville, MA"
"311"," CLYDE ST",NA,"-71.1089863","42.3946977","CLYDE ST, Somerville, MA"
"312"," CLYDE ST",NA,"-71.1089863","42.3946977","CLYDE ST, Somerville, MA"
"313"," CLYDE STREET",NA,"-71.1089863","42.3946977","CLYDE STREET, Somerville, MA"
"314"," COBBLE HILL RD",NA,"-71.0842594","42.3799217","COBBLE HILL RD, Somerville, MA"
"315"," COLLEGE AV",NA,"-71.1177211","42.4002331","COLLEGE AV, Somerville, MA"
"316"," COLLEGE AV",NA,"-71.1177211","42.4002331","COLLEGE AV, Somerville, MA"
"317"," COLLEGE AVE",NA,"-71.1177211","42.4002331","COLLEGE AVE, Somerville, MA"
"318"," COLLEGE AVE",NA,"-71.1177211","42.4002331","COLLEGE AVE, Somerville, MA"
"319"," COLLEGE AVE",NA,"-71.1177211","42.4002331","COLLEGE AVE, Somerville, MA"
"320"," COLLEGE HILL RD",NA,"-71.1284082","42.4088486","COLLEGE HILL RD, Somerville, MA"
"321"," COLLEGE HILL RD",NA,"-71.1284082","42.4088486","COLLEGE HILL RD, Somerville, MA"
"322"," COLUMBIA ST",NA,"-71.0938645","42.3747269","COLUMBIA ST, Somerville, MA"
"323"," COLUMBUS AV",NA,"-71.0943581","42.3813448","COLUMBUS AV, Somerville, MA"
"324"," COLUMBUS AVE",NA,"-71.0943581","42.3813448","COLUMBUS AVE, Somerville, MA"
"325"," COLUMBUS AVE",NA,"-71.0943581","42.3813448","COLUMBUS AVE, Somerville, MA"
"326"," COLUMBUS AVE",NA,"-71.0943581","42.3813448","COLUMBUS AVE, Somerville, MA"
"327"," CONCORD AVE",NA,"-71.0990965","42.3765593","CONCORD AVE, Somerville, MA"
"328"," CONCORD AVE",NA,"-71.0990965","42.3765593","CONCORD AVE, Somerville, MA"
"329"," CONNECTICUT AVE",NA,"-71.0836191","42.3901525","CONNECTICUT AVE, Somerville, MA"
"330"," CONNECTICUT AVE",NA,"-71.0836191","42.3901525","CONNECTICUT AVE, Somerville, MA"
"331"," CONWELL AVE",NA,"-71.1272063","42.4076914","CONWELL AVE, Somerville, MA"
"332"," CONWELL AVE",NA,"-71.1272063","42.4076914","CONWELL AVE, Somerville, MA"
"333"," CONWELL AVE",NA,"-71.1272063","42.4076914","CONWELL AVE, Somerville, MA"
"334"," CONWELL ST",NA,"-71.1113975","42.3908041","CONWELL ST, Somerville, MA"
"335"," COONEY ST",NA,"-71.1044968","42.3758224","COONEY ST, Somerville, MA"
"336"," COONEY ST",NA,"-71.1044968","42.3758224","COONEY ST, Somerville, MA"
"337"," CORINTHIAN RD",NA,"-71.1229487","42.4016422","CORINTHIAN RD, Somerville, MA"
"338"," COTTAGE AVE",NA,"-71.1220891","42.3938752","COTTAGE AVE, Somerville, MA"
"339"," COTTAGE AVE",NA,"-71.1220891","42.3938752","COTTAGE AVE, Somerville, MA"
"340"," COTTAGE CIR",NA,"-71.1223102","42.3937371","COTTAGE CIR, Somerville, MA"
"341"," COTTAGE CIR",NA,"-71.1223102","42.3937371","COTTAGE CIR, Somerville, MA"
"342"," CRAIGIE ST",NA,"-71.1117747","42.3868189","CRAIGIE ST, Somerville, MA"
"343"," CRAIGIE ST",NA,"-71.1117747","42.3868189","CRAIGIE ST, Somerville, MA"
"344"," CRAIGIE ST",NA,"-71.1117747","42.3868189","CRAIGIE ST, Somerville, MA"
"345"," CRAIGIE TERR",NA,"-71.1128537","42.385935","CRAIGIE TERR, Somerville, MA"
"346"," CRESCENT ST",NA,"-71.0803523","42.3826663","CRESCENT ST, Somerville, MA"
"347"," CRESCENT ST",NA,"-71.0803523","42.3826663","CRESCENT ST, Somerville, MA"
"348"," CREST HILL RD",NA,"-71.0865277","42.3991327","CREST HILL RD, Somerville, MA"
"349"," CREST HILL RD",NA,"-71.0865277","42.3991327","CREST HILL RD, Somerville, MA"
"350"," CROCKER ST",NA,"-71.1103606","42.3894639","CROCKER ST, Somerville, MA"
"351"," CROCKER ST",NA,"-71.1103606","42.3894639","CROCKER ST, Somerville, MA"
"352"," CROSS ST & PEARL ST",NA,"-71.087825","42.385688","CROSS ST & PEARL ST, Somerville, MA"
"353"," CROSS ST E",NA,"-71.0848733","42.3898102","CROSS ST E, Somerville, MA"
"354"," CROSS ST E",NA,"-71.0848733","42.3898102","CROSS ST E, Somerville, MA"
"355"," CROSS ST E",NA,"-71.0848733","42.3898102","CROSS ST E, Somerville, MA"
"356"," CROSS ST PL",NA,"-71.0867783","42.3882374","CROSS ST PL, Somerville, MA"
"357"," CROSS ST PL",NA,"-71.0867783","42.3882374","CROSS ST PL, Somerville, MA"
"358"," CROSS ST",NA,"-71.0880317","42.3854096","CROSS ST, Somerville, MA"
"359"," CROSS ST",NA,"-71.0880317","42.3854096","CROSS ST, Somerville, MA"
"360"," CROSS ST",NA,"-71.0880317","42.3854096","CROSS ST, Somerville, MA"
"361"," CROSS STREET",NA,"-71.0880317","42.3854096","CROSS STREET, Somerville, MA"
"362"," CROWN ST",NA,"-71.1103606","42.3894639","CROWN ST, Somerville, MA"
"363"," CROWN ST",NA,"-71.1103606","42.3894639","CROWN ST, Somerville, MA"
"364"," CUMMINGS ST",NA,"-71.0845323","42.3938041","CUMMINGS ST, Somerville, MA"
"365"," CURTIS AVE",NA,"-71.1259609","42.4079345","CURTIS AVE, Somerville, MA"
"366"," CURTIS ST",NA,"-71.1251549","42.4064804","CURTIS ST, Somerville, MA"
"367"," CURTIS ST",NA,"-71.1251549","42.4064804","CURTIS ST, Somerville, MA"
"368"," CURTIS ST",NA,"-71.1251549","42.4064804","CURTIS ST, Somerville, MA"
"369"," CURTIS",NA,"-71.1251549","42.4064804","CURTIS, Somerville, MA"
"370"," CUTLER ST",NA,"-71.1067515","42.3955767","CUTLER ST, Somerville, MA"
"371"," CUTTER AV",NA,"-71.1199488","42.3947038","CUTTER AV, Somerville, MA"
"372"," CUTTER AVE",NA,"-71.1199488","42.3947038","CUTTER AVE, Somerville, MA"
"373"," CUTTER AVE",NA,"-71.1199488","42.3947038","CUTTER AVE, Somerville, MA"
"374"," CUTTER AVE",NA,"-71.1199488","42.3947038","CUTTER AVE, Somerville, MA"
"375"," CUTTER PK",NA,"-71.1204413","42.3945573","CUTTER PK, Somerville, MA"
"376"," CUTTER ST",NA,"-71.0839102","42.3866111","CUTTER ST, Somerville, MA"
"377"," CUTTER ST",NA,"-71.0839102","42.3866111","CUTTER ST, Somerville, MA"
"378"," CYPRESS ST",NA,"-71.1076699","42.3840609","CYPRESS ST, Somerville, MA"
"379"," CYPRESS ST",NA,"-71.1076699","42.3840609","CYPRESS ST, Somerville, MA"
"380"," DANA ST",NA,"-71.0899929","42.3880252","DANA ST, Somerville, MA"
"381"," DANA ST",NA,"-71.0899929","42.3880252","DANA ST, Somerville, MA"
"382"," DANA ST",NA,"-71.0899929","42.3880252","DANA ST, Somerville, MA"
"383"," DANE AVE",NA,"-71.1036388","42.3803012","DANE AVE, Somerville, MA"
"384"," DANE AVE",NA,"-71.1036388","42.3803012","DANE AVE, Somerville, MA"
"385"," DANE AVE",NA,"-71.1036388","42.3803012","DANE AVE, Somerville, MA"
"386"," DANE ST & SKEHAN ST",NA,"-71.104529","42.380113","DANE ST & SKEHAN ST, Somerville, MA"
"387"," DANE ST",NA,"-71.1043636","42.3808559","DANE ST, Somerville, MA"
"388"," DANE ST",NA,"-71.1043636","42.3808559","DANE ST, Somerville, MA"
"389"," DANE ST",NA,"-71.1043636","42.3808559","DANE ST, Somerville, MA"
"390"," DANTE TER",NA,"-71.1125664","42.386143","DANTE TER, Somerville, MA"
"391"," DANTE TERR",NA,"-71.1125664","42.386143","DANTE TERR, Somerville, MA"
"392"," DARTMOUTH ST",NA,"-71.0965187","42.3917521","DARTMOUTH ST, Somerville, MA"
"393"," DARTMOUTH ST",NA,"-71.0965187","42.3917521","DARTMOUTH ST, Somerville, MA"
"394"," DARTMOUTH ST",NA,"-71.0965187","42.3917521","DARTMOUTH ST, Somerville, MA"
"395"," DAVIS SQ",NA,"-71.1223151","42.3967172","DAVIS SQ, Somerville, MA"
"396"," DAVIS SQ",NA,"-71.1223151","42.3967172","DAVIS SQ, Somerville, MA"
"397"," DAVIS SQ",NA,"-71.1223151","42.3967172","DAVIS SQ, Somerville, MA"
"398"," DAVIS SQUARE",NA,"-71.1223151","42.3967172","DAVIS SQUARE, Somerville, MA"
"399"," DAY ST",NA,"-71.1239479","42.3953672","DAY ST, Somerville, MA"
"400"," DAY ST",NA,"-71.1239479","42.3953672","DAY ST, Somerville, MA"
"401"," DEARBORN RD",NA,"-71.1165739","42.4050622","DEARBORN RD, Somerville, MA"
"402"," DELAWARE ST",NA,"-71.089806","42.3858835","DELAWARE ST, Somerville, MA"
"403"," DELAWARE ST",NA,"-71.089806","42.3858835","DELAWARE ST, Somerville, MA"
"404"," DELL ST",NA,"-71.0886947","42.3830445","DELL ST, Somerville, MA"
"405"," DELL ST",NA,"-71.0886947","42.3830445","DELL ST, Somerville, MA"
"406"," DERBY ST",NA,"-71.0903849","42.3942093","DERBY ST, Somerville, MA"
"407"," DERBY ST",NA,"-71.0903849","42.3942093","DERBY ST, Somerville, MA"
"408"," DEXTER ST",NA,"-71.0792808","42.430029","DEXTER ST, Somerville, MA"
"409"," DICKINSON ST",NA,"-71.1009609","42.37506","DICKINSON ST, Somerville, MA"
"410"," DICKINSON ST",NA,"-71.1009609","42.37506","DICKINSON ST, Somerville, MA"
"411"," DICKSON ST",NA,"-71.1286642","42.403998","DICKSON ST, Somerville, MA"
"412"," DIMICK ST",NA,"-71.1027656","42.3767588","DIMICK ST, Somerville, MA"
"413"," DIMICK ST",NA,"-71.1027656","42.3767588","DIMICK ST, Somerville, MA"
"414"," DIRENZO TERR",NA,"-71.1018361","42.391715","DIRENZO TERR, Somerville, MA"
"415"," DIRENZO TERR",NA,"-71.1018361","42.391715","DIRENZO TERR, Somerville, MA"
"416"," DOUGLAS AVE",NA,"-71.0969886","42.3953418","DOUGLAS AVE, Somerville, MA"
"417"," DOUGLAS AVE",NA,"-71.0969886","42.3953418","DOUGLAS AVE, Somerville, MA"
"418"," DOVER ST",NA,"-71.123053","42.396438","DOVER ST, Somerville, MA"
"419"," DOVER ST",NA,"-71.124137","42.3962397","DOVER ST, Somerville, MA"
"420"," DOW ST",NA,"-71.1281887","42.4055969","DOW ST, Somerville, MA"
"421"," DOW ST",NA,"-71.1281887","42.4055969","DOW ST, Somerville, MA"
"422"," DRESDEN CIR",NA,"-71.1201966","42.3948683","DRESDEN CIR, Somerville, MA"
"423"," DRESDEN CIR",NA,"-71.1201966","42.3948683","DRESDEN CIR, Somerville, MA"
"424"," DRESDEN CIR",NA,"-71.1201966","42.3948683","DRESDEN CIR, Somerville, MA"
"425"," DURHAM ST",NA,"-71.1064064","42.379131","DURHAM ST, Somerville, MA"
"426"," DURHAM ST",NA,"-71.1064064","42.379131","DURHAM ST, Somerville, MA"
"427"," EARLE ST",NA,"-71.0907356","42.3753414","EARLE ST, Somerville, MA"
"428"," EASTMAN RD",NA,"-71.1121624","42.391124","EASTMAN RD, Somerville, MA"
"429"," EDGAR AVE",NA,"-71.0967914","42.3963714","EDGAR AVE, Somerville, MA"
"430"," EDGAR AVE",NA,"-71.0967914","42.3963714","EDGAR AVE, Somerville, MA"
"431"," EDGAR AVE",NA,"-71.0967914","42.3963714","EDGAR AVE, Somerville, MA"
"432"," EDGAR CT",NA,"-71.0961562","42.3970355","EDGAR CT, Somerville, MA"
"433"," EDGAR CT",NA,"-71.0961562","42.3970355","EDGAR CT, Somerville, MA"
"434"," EDGAR TERR",NA,"-71.0965549","42.3966247","EDGAR TERR, Somerville, MA"
"435"," EDGAR TERR",NA,"-71.0965549","42.3966247","EDGAR TERR, Somerville, MA"
"436"," EDMANDS ST",NA,"-71.0887589","42.3895027","EDMANDS ST, Somerville, MA"
"437"," EDMANDS ST",NA,"-71.0887589","42.3895027","EDMANDS ST, Somerville, MA"
"438"," ELECTRIC AVE",NA,"-71.1242102","42.4033846","ELECTRIC AVE, Somerville, MA"
"439"," ELECTRIC AVE",NA,"-71.1242102","42.4033846","ELECTRIC AVE, Somerville, MA"
"440"," ELIOT ST",NA,"-71.1068088","42.3803229","ELIOT ST, Somerville, MA"
"441"," ELIOT ST",NA,"-71.1068088","42.3803229","ELIOT ST, Somerville, MA"
"442"," ELIOT ST",NA,"-71.1068088","42.3803229","ELIOT ST, Somerville, MA"
"443"," ELLINGTON RD",NA,"-71.1192247","42.395633","ELLINGTON RD, Somerville, MA"
"444"," ELLINGTON RD",NA,"-71.1192247","42.395633","ELLINGTON RD, Somerville, MA"
"445"," ELLSWORTH ST",NA,"-71.0868413","42.3870446","ELLSWORTH ST, Somerville, MA"
"446"," ELLSWORTH ST",NA,"-71.0868413","42.3870446","ELLSWORTH ST, Somerville, MA"
"447"," ELM CT",NA,"-71.12139","42.3968314","ELM CT, Somerville, MA"
"448"," ELM ST & RUSSELL ST",NA,"-71.120894","42.393827","ELM ST & RUSSELL ST, Somerville, MA"
"449"," ELM ST (DAVIS SQ)",NA,"-71.1211361","42.3942248","ELM ST (DAVIS SQ), Somerville, MA"
"450"," ELM ST",NA,"-71.118544","42.3911155","ELM ST, Somerville, MA"
"451"," ELM ST",NA,"-71.118544","42.3911155","ELM ST, Somerville, MA"
"452"," ELM ST",NA,"-71.118544","42.3911155","ELM ST, Somerville, MA"
"453"," ELMWOOD ST",NA,"-71.1272154","42.3990632","ELMWOOD ST, Somerville, MA"
"454"," ELMWOOD TERR",NA,"-71.1266649","42.398734","ELMWOOD TERR, Somerville, MA"
"455"," ELMWOOD TERR",NA,"-71.1266649","42.398734","ELMWOOD TERR, Somerville, MA"
"456"," ELSTON ST",NA,"-71.1190306","42.3934525","ELSTON ST, Somerville, MA"
"457"," EMERSON ST",NA,"-71.0953848","42.378815","EMERSON ST, Somerville, MA"
"458"," EMERSON ST",NA,"-71.0953848","42.378815","EMERSON ST, Somerville, MA"
"459"," ENDICOTT AVE",NA,"-71.1295613","42.4039314","ENDICOTT AVE, Somerville, MA"
"460"," ENDICOTT AVE",NA,"-71.1295613","42.4039314","ENDICOTT AVE, Somerville, MA"
"461"," ESSEX ST",NA,"-71.0982266","42.3895862","ESSEX ST, Somerville, MA"
"462"," ESSEX ST",NA,"-71.0982266","42.3895862","ESSEX ST, Somerville, MA"
"463"," EVERETT AVE",NA,"-71.0900381","42.3873408","EVERETT AVE, Somerville, MA"
"464"," EVERETT AVE",NA,"-71.0900381","42.3873408","EVERETT AVE, Somerville, MA"
"465"," EVERETT ST",NA,"-71.0953848","42.378815","EVERETT ST, Somerville, MA"
"466"," EVERETT ST",NA,"-71.0953848","42.378815","EVERETT ST, Somerville, MA"
"467"," EVERETT ST",NA,"-71.0953848","42.378815","EVERETT ST, Somerville, MA"
"468"," EVERETT STREET",NA,"-71.0953848","42.378815","EVERETT STREET, Somerville, MA"
"469"," EVERGREEN AVE",NA,"-71.0965187","42.3917521","EVERGREEN AVE, Somerville, MA"
"470"," EVERGREEN AVE",NA,"-71.0965187","42.3917521","EVERGREEN AVE, Somerville, MA"
"471"," EVERGREEN SQ",NA,"-71.1131919","42.3863","EVERGREEN SQ, Somerville, MA"
"472"," EVERGREEN SQ",NA,"-71.1131919","42.3863","EVERGREEN SQ, Somerville, MA"
"473"," FAIRFAX ST",NA,"-71.1299029","42.4118407","FAIRFAX ST, Somerville, MA"
"474"," FAIRFAX ST",NA,"-71.1299029","42.4118407","FAIRFAX ST, Somerville, MA"
"475"," FAIRFAX ST",NA,"-71.1299029","42.4118407","FAIRFAX ST, Somerville, MA"
"476"," FAIRLEE ST",NA,"-71.1147912","42.3927274","FAIRLEE ST, Somerville, MA"
"477"," FAIRLEE ST",NA,"-71.1147912","42.3927274","FAIRLEE ST, Somerville, MA"
"478"," FAIRMOUNT AVE",NA,"-71.1280655","42.4047775","FAIRMOUNT AVE, Somerville, MA"
"479"," FAIRVIEW TERR",NA,"-71.0974748","42.3931028","FAIRVIEW TERR, Somerville, MA"
"480"," FAIRVIEW TERR",NA,"-71.0974748","42.3931028","FAIRVIEW TERR, Somerville, MA"
"481"," FARRAGUT AVE",NA,"-71.1312802","42.4035595","FARRAGUT AVE, Somerville, MA"
"482"," FARRAGUT AVE",NA,"-71.1312802","42.4035595","FARRAGUT AVE, Somerville, MA"
"483"," FELLSWAY W",NA,"-71.0870062","42.3932004","FELLSWAY W, Somerville, MA"
"484"," FELLSWAY W",NA,"-71.0870062","42.3932004","FELLSWAY W, Somerville, MA"
"485"," FELLSWAY W",NA,"-71.0870062","42.3932004","FELLSWAY W, Somerville, MA"
"486"," FELLSWAY",NA,"-71.0846732","42.3973066","FELLSWAY, Somerville, MA"
"487"," FELLSWAY",NA,"-71.0846732","42.3973066","FELLSWAY, Somerville, MA"
"488"," FENNEL ST",NA,"-71.106469","42.3964726","FENNEL ST, Somerville, MA"
"489"," FENWICK ST",NA,"-71.0951937","42.3949511","FENWICK ST, Somerville, MA"
"490"," FENWICK ST",NA,"-71.0951937","42.3949511","FENWICK ST, Somerville, MA"
"491"," FIRST AVE",NA,"-71.08218","42.379395","FIRST AVE, Somerville, MA"
"492"," FISK AVE",NA,"-71.1045434","42.396424","FISK AVE, Somerville, MA"
"493"," FITCHBURG ST",NA,"-71.0844518","42.3758707","FITCHBURG ST, Somerville, MA"
"494"," FITCHBURG ST",NA,"-71.0844518","42.3758707","FITCHBURG ST, Somerville, MA"
"495"," FLINT AVE",NA,"-71.0890242","42.3855975","FLINT AVE, Somerville, MA"
"496"," FLINT AVE",NA,"-71.0890242","42.3855975","FLINT AVE, Somerville, MA"
"497"," FLINT ST",NA,"-71.0875404","42.3845404","FLINT ST, Somerville, MA"
"498"," FLINT ST",NA,"-71.0875404","42.3845404","FLINT ST, Somerville, MA"
"499"," FLORENCE ST & PEARL ST",NA,"-71.082696","42.384159","FLORENCE ST & PEARL ST, Somerville, MA"
"500"," FLORENCE ST",NA,"-71.0830378","42.3835777","FLORENCE ST, Somerville, MA"
"501"," FLORENCE ST",NA,"-71.0830378","42.3835777","FLORENCE ST, Somerville, MA"
"502"," FLORENCE ST",NA,"-71.0830378","42.3835777","FLORENCE ST, Somerville, MA"
"503"," FLORENCE TERR",NA,"-71.0931475","42.3944907","FLORENCE TERR, Somerville, MA"
"504"," FLORENCE TERR",NA,"-71.0931475","42.3944907","FLORENCE TERR, Somerville, MA"
"505"," FOLEY ST",NA,"-71.0803484","42.3930349","FOLEY ST, Somerville, MA"
"506"," FOLEY ST",NA,"-71.0803484","42.3930349","FOLEY ST, Somerville, MA"
"507"," FOLEY ST",NA,"-71.0803484","42.3930349","FOLEY ST, Somerville, MA"
"508"," FORSTER ST",NA,"-71.0990702","42.3931458","FORSTER ST, Somerville, MA"
"509"," FORSTER ST",NA,"-71.0990702","42.3931458","FORSTER ST, Somerville, MA"
"510"," FOSKETT ST",NA,"-71.1157201","42.3971845","FOSKETT ST, Somerville, MA"
"511"," FOSKETT ST",NA,"-71.1157201","42.3971845","FOSKETT ST, Somerville, MA"
"512"," FOUNTAIN AV",NA,"-71.0873298","42.3831154","FOUNTAIN AV, Somerville, MA"
"513"," FOUNTAIN AVE",NA,"-71.0873298","42.3831154","FOUNTAIN AVE, Somerville, MA"
"514"," FOUNTAIN AVE",NA,"-71.0873298","42.3831154","FOUNTAIN AVE, Somerville, MA"
"515"," FRANCESCA AVE",NA,"-71.119653","42.398995","FRANCESCA AVE, Somerville, MA"
"516"," FRANCESCA AVE",NA,"-71.119653","42.398995","FRANCESCA AVE, Somerville, MA"
"517"," FRANCIS ST",NA,"-71.1113975","42.3908041","FRANCIS ST, Somerville, MA"
"518"," FRANEY RD",NA,"-71.1075315","42.3971253","FRANEY RD, Somerville, MA"
"519"," FRANEY RD",NA,"-71.1075315","42.3971253","FRANEY RD, Somerville, MA"
"520"," FRANEY RD",NA,"-71.1075315","42.3971253","FRANEY RD, Somerville, MA"
"521"," FRANKLIN & PERKINS",NA,"-86.8688899","35.9250637","FRANKLIN & PERKINS, Somerville, MA"
"522"," FRANKLIN AVE",NA,"-71.0849557","42.3824916","FRANKLIN AVE, Somerville, MA"
"523"," FRANKLIN PL",NA,"-71.1104089","42.3677262","FRANKLIN PL, Somerville, MA"
"524"," FRANKLIN PL",NA,"-71.1104089","42.3677262","FRANKLIN PL, Somerville, MA"
"525"," FRANKLIN ST",NA,"-71.0841948","42.3845586","FRANKLIN ST, Somerville, MA"
"526"," FRANKLIN ST",NA,"-71.0841948","42.3845586","FRANKLIN ST, Somerville, MA"
"527"," FRANKLIN ST",NA,"-71.0841948","42.3845586","FRANKLIN ST, Somerville, MA"
"528"," FRANLINKIN ST",NA,"-71.0841948","42.3845586","FRANLINKIN ST, Somerville, MA"
"529"," FREMONT AVE",NA,"-71.100209","42.3786912","FREMONT AVE, Somerville, MA"
"530"," FREMONT AVE",NA,"-71.100209","42.3786912","FREMONT AVE, Somerville, MA"
"531"," FREMONT ST",NA,"-71.0979133","42.3983394","FREMONT ST, Somerville, MA"
"532"," GARDEN CT",NA,"-71.1090656","42.3838107","GARDEN CT, Somerville, MA"
"533"," GARDEN CT",NA,"-71.1090656","42.3838107","GARDEN CT, Somerville, MA"
"534"," GARFIELD AV",NA,"-71.0855366","42.3901838","GARFIELD AV, Somerville, MA"
"535"," GARFIELD AVE",NA,"-71.0855366","42.3901838","GARFIELD AVE, Somerville, MA"
"536"," GARFIELD AVE",NA,"-71.0855366","42.3901838","GARFIELD AVE, Somerville, MA"
"537"," GARFIELD AVE",NA,"-71.0855366","42.3901838","GARFIELD AVE, Somerville, MA"
"538"," GARRISON AVE",NA,"-71.1306724","42.4049711","GARRISON AVE, Somerville, MA"
"539"," GARRISON AVE",NA,"-71.1306724","42.4049711","GARRISON AVE, Somerville, MA"
"540"," GEORGE ST",NA,"-71.0799753","42.3859861","GEORGE ST, Somerville, MA"
"541"," GEORGE ST",NA,"-71.0799753","42.3859861","GEORGE ST, Somerville, MA"
"542"," GIBBENS ST",NA,"-71.1056027","42.3884824","GIBBENS ST, Somerville, MA"
"543"," GIBBENS ST",NA,"-71.1056027","42.3884824","GIBBENS ST, Somerville, MA"
"544"," GILES PK",NA,"-71.0972056","42.3818592","GILES PK, Somerville, MA"
"545"," GILMAN ST & JASPER ST",NA,"-122.298844","37.8798685","GILMAN ST & JASPER ST, Somerville, MA"
"546"," GILMAN ST",NA,"-71.0914447","42.3854065","GILMAN ST, Somerville, MA"
"547"," GILMAN ST",NA,"-71.0914447","42.3854065","GILMAN ST, Somerville, MA"
"548"," GILMAN ST",NA,"-71.0914447","42.3854065","GILMAN ST, Somerville, MA"
"549"," GILMAN TER",NA,"-71.0922928","42.3875004","GILMAN TER, Somerville, MA"
"550"," GILMAN TER",NA,"-71.0922928","42.3875004","GILMAN TER, Somerville, MA"
"551"," GILMAN TERR",NA,"-71.0922928","42.3875004","GILMAN TERR, Somerville, MA"
"552"," GILMAN TERR",NA,"-71.0922928","42.3875004","GILMAN TERR, Somerville, MA"
"553"," GILMAN TERR",NA,"-71.0922928","42.3875004","GILMAN TERR, Somerville, MA"
"554"," GILSON TERR",NA,"-71.1143741","42.3882536","GILSON TERR, Somerville, MA"
"555"," GILSON TERR",NA,"-71.1143741","42.3882536","GILSON TERR, Somerville, MA"
"556"," GLEN ST & TUFTS ST",NA,"-71.08862","42.2382183","GLEN ST & TUFTS ST, Somerville, MA"
"557"," GLEN ST",NA,"-71.0860712","42.3851532","GLEN ST, Somerville, MA"
"558"," GLEN ST",NA,"-71.0860712","42.3851532","GLEN ST, Somerville, MA"
"559"," GLEN ST",NA,"-71.0860712","42.3851532","GLEN ST, Somerville, MA"
"560"," GLENDALE AVE",NA,"-71.1295563","42.399989","GLENDALE AVE, Somerville, MA"
"561"," GLENDALE AVE",NA,"-71.1295563","42.399989","GLENDALE AVE, Somerville, MA"
"562"," GLENWOOD RD",NA,"-71.1026028","42.394293","GLENWOOD RD, Somerville, MA"
"563"," GORDON ST",NA,"-71.1294385","42.4129667","GORDON ST, Somerville, MA"
"564"," GORHAM ST",NA,"-71.1261723","42.3986611","GORHAM ST, Somerville, MA"
"565"," GORHAM ST",NA,"-71.1261723","42.3986611","GORHAM ST, Somerville, MA"
